origin,destination,year,month,revenue,number_trips,load_factor,distance,rpks,asks,seats,passengers
CFS,SYD,2017,11,"32,885",432,75.7,443,"14,568,055","19,250,565","43,455",32895.435
CFS,SYD,2017,12,"29,095",401,76.7,443,"12,889,085","16,793,687","37,909",29076.203
CFS,SYD,2018,1,"26,702",393,76.6,443,"11,828,986","15,448,739","34,873",26712.718
CFS,SYD,2018,2,"25,971",393,66.7,443,"11,505,153","17,242,003","38,921",25960.307
CFS,SYD,2018,3,"31,011",418,74.2,443,"13,737,873","18,515,628","41,796",31012.632
CFS,SYD,2018,4,"27,896",363,72.6,443,"12,357,928","17,027,148","38,436",27904.536
CFS,SYD,2018,5,"28,332",392,69.1,443,"12,551,076","18,173,632","41,024",28347.584
CFS,SYD,2018,6,"26,805",374,67.4,443,"11,874,615","17,626,527","39,789",26817.786
CFS,SYD,2018,7,"28,242",397,68.5,443,"12,511,206","18,259,574","41,218",28234.33
CFS,SYD,2018,8,"26,970",377,71.9,443,"11,947,710","16,617,816","37,512",26971.128
CFS,SYD,2018,9,"27,894",369,72.6,443,"12,357,042","17,020,946","38,422",27894.372
CFS,SYD,2018,10,"30,556",395,74.3,443,"13,536,308","18,226,349","41,143",30569.249
CFS,SYD,2018,11,"31,530",399,74.9,443,"13,967,790","18,650,743","42,101",31533.649
CFS,SYD,2018,12,"27,934",396,75.4,443,"12,374,762","16,416,251","37,057",27940.978
CFS,SYD,2019,1,"26,635",399,70.1,443,"11,799,305","16,831,342","37,994",26633.794
CFS,SYD,2019,2,"24,140",370,68.9,443,"10,694,020","15,514,303","35,021",24129.469
CFS,SYD,2019,3,"28,060",399,73.8,443,"12,430,580","16,849,948","38,036",28070.568
CFS,SYD,2019,4,"27,210",389,73.8,443,"12,054,030","16,328,980","36,860",27202.68
CFS,SYD,2019,5,"27,581",402,72.8,443,"12,218,383","16,774,195","37,865",27565.72
CFS,SYD,2019,6,"24,770",386,67.6,443,"10,973,110","16,231,520","36,640",24768.64
CFS,SYD,2019,7,"27,393",418,70.2,443,"12,135,099","17,279,215","39,005",27381.51
CFS,SYD,2019,8,"25,851",389,75.2,443,"11,451,993","15,229,454","34,378",25852.256
CFS,SYD,2019,9,"27,985",416,73.5,443,"12,397,355","16,876,528","38,096",28000.56
CFS,SYD,2019,10,"31,157",426,80,443,"13,802,551","17,262,824","38,968",31174.4
CFS,SYD,2019,11,"27,796",384,79.6,443,"12,313,628","15,464,244","34,908",27786.768
CFS,SYD,2019,12,"27,940",408,75.2,443,"12,377,420","16,460,994","37,158",27942.816
CFS,SYD,2020,1,"26,798",398,72.2,443,"11,871,514","16,449,033","37,131",26808.582
CFS,SYD,2020,2,"23,863",373,74.4,443,"10,571,309","14,207,896","32,072",23861.568
CFS,SYD,2020,3,"16,353",357,57.3,443,"7,244,379","12,633,474","28,518",16340.814
CNS,MEL,2014,7,"77,049",470,88.9,"2,311","178,060,239","200,197,308","86,628",77012.292
CNS,MEL,2014,8,"68,557",425,87.9,"2,311","158,435,227","180,248,756","77,996",68558.484
CNS,MEL,2014,9,"70,688",457,82.7,"2,311","163,359,968","197,479,572","85,452",70668.804
CNS,MEL,2014,10,"71,266",458,83.1,"2,311","164,695,726","198,288,422","85,802",71301.462
CNS,MEL,2014,11,"55,844",339,88.1,"2,311","129,055,484","146,450,381","63,371",55829.851
CNS,MEL,2014,12,"58,136",372,83.5,"2,311","134,352,296","160,984,260","69,660",58166.1
CNS,MEL,2015,1,"61,419",392,83.9,"2,311","141,939,309","169,174,444","73,204",61418.156
CNS,MEL,2015,2,"47,427",304,84.8,"2,311","109,603,797","129,288,895","55,945",47441.36
CNS,MEL,2015,3,"47,067",319,78.8,"2,311","108,771,837","138,059,140","59,740",47075.12
CNS,MEL,2015,4,"57,848",410,75.5,"2,311","133,686,728","177,084,997","76,627",57853.385
CNS,MEL,2015,5,"54,891",374,76.1,"2,311","126,853,101","166,703,985","72,135",54894.735
CNS,MEL,2015,6,"66,054",413,86.5,"2,311","152,650,794","176,511,869","76,379",66067.835
CNS,MEL,2015,7,"81,142",488,89.3,"2,311","187,519,162","209,887,331","90,821",81103.153
CNS,MEL,2015,8,"77,775",476,87.3,"2,311","179,738,025","205,875,435","89,085",77771.205
CNS,MEL,2015,9,"72,282",456,85.3,"2,311","167,043,702","195,935,824","84,784",72320.752
CNS,MEL,2015,10,"74,663",465,86.3,"2,311","172,546,193","199,993,940","86,540",74684.02
CNS,MEL,2015,11,"64,633",395,88.4,"2,311","149,366,863","168,908,679","73,089",64610.676
CNS,MEL,2015,12,"65,377",437,80.6,"2,311","151,086,247","187,415,167","81,097",65364.182
CNS,MEL,2016,1,"69,669",466,82.3,"2,311","161,005,059","195,653,882","84,662",69676.826
CNS,MEL,2016,2,"50,771",353,77.9,"2,311","117,331,781","150,667,956","65,196",50787.684
CNS,MEL,2016,3,"58,512",396,79.3,"2,311","135,221,232","170,588,776","73,816",58536.088
CNS,MEL,2016,4,"56,081",404,74.1,"2,311","129,603,191","174,871,059","75,669",56070.729
CNS,MEL,2016,5,"58,042",383,79.3,"2,311","134,135,062","169,093,559","73,169",58023.017
CNS,MEL,2016,6,"73,284",435,86.4,"2,311","169,359,324","196,102,216","84,856",73315.584
CNS,MEL,2016,7,"85,610",512,88.4,"2,311","197,844,710","223,748,709","96,819",85587.996
CNS,MEL,2016,8,"77,074",461,87.8,"2,311","178,118,014","202,787,939","87,749",77043.622
CNS,MEL,2016,9,"79,139",489,85.9,"2,311","182,890,229","212,928,607","92,137",79145.683
CNS,MEL,2016,10,"77,413",471,86.7,"2,311","178,901,443","206,367,678","89,298",77421.366
CNS,MEL,2016,11,"67,469",402,87.5,"2,311","155,920,859","178,143,435","77,085",67449.375
CNS,MEL,2016,12,"70,328",460,81.4,"2,311","162,528,008","199,577,960","86,360",70297.04
CNS,MEL,2017,1,"75,615",466,87.2,"2,311","174,746,265","200,340,590","86,690",75593.68
CNS,MEL,2017,2,"47,655",321,79.9,"2,311","110,130,705","137,904,303","59,673",47678.727
CNS,MEL,2017,3,"52,730",360,78.8,"2,311","121,859,030","154,580,479","66,889",52708.532
CNS,MEL,2017,4,"72,041",452,82.4,"2,311","166,486,751","202,027,620","87,420",72034.08
CNS,MEL,2017,5,"58,544",386,80.6,"2,311","135,295,184","167,824,820","72,620",58531.72
CNS,MEL,2017,6,"66,352",408,85,"2,311","153,339,472","180,486,789","78,099",66384.15
CNS,MEL,2017,7,"90,980",545,88.6,"2,311","210,254,780","237,395,164","102,724",91013.464
CNS,MEL,2017,8,"79,992",480,88.5,"2,311","184,861,512","208,925,955","90,405",80008.425
CNS,MEL,2017,9,"78,753",485,86.4,"2,311","181,998,183","210,603,741","91,131",78737.184
CNS,MEL,2017,10,"81,827",475,90.5,"2,311","189,102,197","208,854,314","90,374",81788.47
CNS,MEL,2017,11,"66,528",381,89.7,"2,311","153,746,208","171,429,980","74,180",66539.46
CNS,MEL,2017,12,"70,297",444,83.1,"2,311","162,456,367","195,429,715","84,565",70273.515
CNS,MEL,2018,1,"73,873",467,82.6,"2,311","170,720,503","206,744,371","89,461",73894.786
CNS,MEL,2018,2,"50,127",296,86.2,"2,311","115,843,497","134,384,650","58,150",50125.3
CNS,MEL,2018,3,"55,837",356,80.3,"2,311","133,358,566","166,170,144","69,224",55586.872
CNS,MEL,2018,4,"67,265",479,73.1,"2,311","156,907,656","214,735,809","91,579",66944.249
CNS,MEL,2018,5,"60,768",406,77.1,"2,311","142,020,194","184,087,327","78,317",60382.407
CNS,MEL,2018,6,"70,909",435,84.9,"2,311","163,870,699","193,030,897","83,527",70914.423
CNS,MEL,2018,7,"89,272",524,88.6,"2,311","206,307,592","232,974,221","100,811",89318.546
CNS,MEL,2018,8,"81,840",471,90.1,"2,311","189,132,240","209,968,216","90,856",81861.256
CNS,MEL,2018,9,"82,952",488,88.7,"2,311","191,702,072","216,143,208","93,528",82959.336
CNS,MEL,2018,10,"81,906",478,86.9,"2,311","189,284,766","217,784,018","94,238",81892.822
CNS,MEL,2018,11,"66,369",373,91.5,"2,311","153,378,759","167,540,567","72,497",66334.755
CNS,MEL,2018,12,"73,363",465,82.1,"2,311","169,541,893","206,487,850","89,350",73356.35
CNS,MEL,2019,1,"74,498",475,81.1,"2,311","172,164,878","212,172,910","91,810",74457.91
CNS,MEL,2019,2,"51,589",340,76.2,"2,311","119,222,179","156,514,786","67,726",51607.212
CNS,MEL,2019,3,"51,460",332,78.5,"2,311","118,924,060","151,472,184","65,544",51452.04
CNS,MEL,2019,4,"74,852",468,81.2,"2,311","172,982,972","213,041,846","92,186",74855.032
CNS,MEL,2019,5,"60,547",371,83.6,"2,311","139,924,117","167,431,950","72,450",60568.2
CNS,MEL,2019,6,"66,986",393,87.5,"2,311","154,804,646","176,863,141","76,531",66964.625
CNS,MEL,2019,7,"92,279",523,89.9,"2,311","213,256,769","237,321,212","102,692",92320.108
CNS,MEL,2019,8,"82,117",462,90.9,"2,311","189,772,387","208,662,501","90,291",82074.519
CNS,MEL,2019,9,"84,627",481,87.6,"2,311","195,572,997","223,362,772","96,652",84667.152
CNS,MEL,2019,10,"80,567",479,85.7,"2,311","186,190,337","217,381,904","94,064",80612.848
CNS,MEL,2019,11,"68,263",390,90.2,"2,311","157,755,793","174,912,657","75,687",68269.674
CNS,MEL,2019,12,"68,091",413,85.7,"2,311","157,358,301","183,662,103","79,473",68108.361
CNS,MEL,2020,1,"62,543",366,91.3,"2,311","144,536,873","158,298,878","68,498",62538.674
CNS,MEL,2020,2,"40,301",305,68.6,"2,311","93,135,611","135,766,628","58,748",40301.128
CNS,MEL,2020,3,"33,116",253,68.2,"2,311","76,531,076","112,173,629","48,539",33103.598
CNS,MEL,2020,4,0,0,0,"2,311",0,0,0,0
CNS,MEL,2020,5,0,0,0,"2,311",0,0,0,0
CNS,MEL,2020,6,0,0,0,"2,311",0,0,0,0
CNS,SYD,2014,7,"99,360",631,87.2,"1,971","195,838,560","224,483,103","113,893",99314.696
CNS,SYD,2014,8,"95,828",623,85,"1,971","188,876,988","222,125,787","112,697",95792.45
CNS,SYD,2014,9,"87,093",625,78.1,"1,971","171,660,303","219,835,485","111,535",87108.835
CNS,SYD,2014,10,"92,957",624,84.7,"1,971","183,218,247","216,212,787","109,697",92913.359
CNS,SYD,2014,11,"77,791",500,92.4,"1,971","153,326,061","165,970,026","84,206",77806.344
CNS,SYD,2014,12,"82,974",566,85.5,"1,971","163,541,754","191,175,174","96,994",82929.87
CNS,SYD,2015,1,"84,380",590,83.4,"1,971","166,312,980","199,309,491","101,121",84334.914
CNS,SYD,2015,2,"76,214",508,88.2,"1,971","150,217,794","170,389,008","86,448",76247.136
CNS,SYD,2015,3,"74,565",556,79,"1,971","146,967,615","186,103,791","94,421",74592.59
CNS,SYD,2015,4,"83,350",602,80.4,"1,971","164,282,850","204,242,904","103,624",83313.696
CNS,SYD,2015,5,"74,024",586,74.6,"1,971","145,901,304","195,688,764","99,284",74065.864
CNS,SYD,2015,6,"80,631",585,81.1,"1,971","158,923,701","196,041,573","99,463",80664.493
CNS,SYD,2015,7,"100,320",648,90.3,"1,971","197,730,720","218,907,144","111,064",100290.792
CNS,SYD,2015,8,"95,585",646,87.6,"1,971","188,398,035","215,057,781","109,111",95581.236
CNS,SYD,2015,9,"90,428",653,81,"1,971","178,233,588","220,070,034","111,654",90439.74
CNS,SYD,2015,10,"95,979",653,85,"1,971","189,174,609","222,577,146","112,926",95987.1
CNS,SYD,2015,11,"82,397",517,92.3,"1,971","162,404,487","175,892,040","89,240",82368.52
CNS,SYD,2015,12,"94,968",676,81,"1,971","187,181,928","231,087,924","117,244",94967.64
CNS,SYD,2016,1,"99,201",696,81.9,"1,971","195,525,171","238,861,548","121,188",99252.972
CNS,SYD,2016,2,"82,414",575,83,"1,971","162,437,994","195,761,691","99,321",82436.43
CNS,SYD,2016,3,"85,402",607,80.7,"1,971","168,327,342","208,665,828","105,868",85435.476
CNS,SYD,2016,4,"86,833",623,81.6,"1,971","171,147,843","209,726,226","106,406",86827.296
CNS,SYD,2016,5,"76,861",567,79,"1,971","151,493,031","191,729,025","97,275",76847.25
CNS,SYD,2016,6,"85,333",606,81.7,"1,971","168,191,343","205,827,588","104,428",85317.676
CNS,SYD,2016,7,"108,906",698,90.3,"1,971","214,653,726","237,822,831","120,661",108956.883
CNS,SYD,2016,8,"99,867",666,87.4,"1,971","196,837,857","225,117,765","114,215",99823.91
CNS,SYD,2016,9,"95,258",666,81.9,"1,971","187,753,518","229,363,299","116,369",95306.211
CNS,SYD,2016,10,"104,539",703,84.5,"1,971","206,046,369","243,903,366","123,746",104565.37
CNS,SYD,2016,11,"93,294",587,90.6,"1,971","183,882,474","203,003,145","102,995",93313.47
CNS,SYD,2016,12,"97,347",671,80.3,"1,971","191,870,937","238,967,982","121,242",97357.326
CNS,SYD,2017,1,"105,424",688,85.1,"1,971","207,790,704","244,189,161","123,891",105431.241
CNS,SYD,2017,2,"78,064",534,81.8,"1,971","153,864,144","187,988,067","95,377",78018.386
CNS,SYD,2017,3,"83,539",572,81.1,"1,971","164,655,369","203,107,608","103,048",83571.928
CNS,SYD,2017,4,"97,001",638,83.8,"1,971","191,188,971","228,259,539","115,809",97047.942
CNS,SYD,2017,5,"79,501",532,80.7,"1,971","156,696,471","194,092,254","98,474",79468.518
CNS,SYD,2017,6,"82,025",541,81.5,"1,971","161,671,275","198,357,498","100,638",82019.97
CNS,SYD,2017,7,"108,666",677,88.7,"1,971","214,180,686","241,406,109","122,479",108638.873
CNS,SYD,2017,8,"101,688",649,86,"1,971","200,427,048","233,163,387","118,297",101735.42
CNS,SYD,2017,9,"96,393",632,82.4,"1,971","189,990,603","230,461,146","116,926",96347.024
CNS,SYD,2017,10,"104,194",654,86.8,"1,971","205,366,374","236,559,420","120,020",104177.36
CNS,SYD,2017,11,"92,943",556,91.7,"1,971","183,190,653","199,705,662","101,322",92912.274
CNS,SYD,2017,12,"99,886",648,85.5,"1,971","196,875,306","230,398,074","116,894",99944.37
CNS,SYD,2018,1,"102,585",695,83.1,"1,971","202,195,035","243,375,138","123,478",102610.218
CNS,SYD,2018,2,"86,344",540,88.3,"1,971","170,184,024","192,771,684","97,804",86360.932
CNS,SYD,2018,3,"86,943",584,82.8,"1,971","171,364,653","207,022,014","105,034",86968.152
CNS,SYD,2018,4,"91,421",632,78.1,"1,971","181,292,580","232,258,698","116,833",91246.573
CNS,SYD,2018,5,"78,565",539,79.2,"1,971","155,393,640","196,276,122","98,912",78338.304
CNS,SYD,2018,6,"84,617",567,80,"1,971","166,780,107","208,397,772","105,732",84585.6
CNS,SYD,2018,7,"112,234",696,87.1,"1,971","221,213,214","253,839,177","128,787",112173.477
CNS,SYD,2018,8,"103,836",636,87.8,"1,971","204,660,756","233,151,561","118,291",103859.498
CNS,SYD,2018,9,"91,349",620,77.2,"1,971","180,048,879","233,279,676","118,356",91370.832
CNS,SYD,2018,10,"105,682",670,85,"1,971","208,299,222","245,024,865","124,315",105667.75
CNS,SYD,2018,11,"92,641",530,91.7,"1,971","182,595,411","199,179,405","101,055",92667.435
CNS,SYD,2018,12,"96,462",606,83.3,"1,971","190,126,602","228,182,670","115,770",96436.41
CNS,SYD,2019,1,"95,723",627,79.6,"1,971","188,670,033","236,906,316","120,196",95676.016
CNS,SYD,2019,2,"77,395",515,78.1,"1,971","152,545,545","195,339,897","99,107",77402.567
CNS,SYD,2019,3,"80,777",517,80,"1,971","159,211,467","198,982,305","100,955",80764
CNS,SYD,2019,4,"91,946",590,79.4,"1,971","181,225,566","228,192,525","115,775",91925.35
CNS,SYD,2019,5,"76,126",481,81.6,"1,971","150,044,346","183,785,895","93,245",76087.92
CNS,SYD,2019,6,"79,053",474,84.8,"1,971","155,813,463","183,683,403","93,193",79027.664
CNS,SYD,2019,7,"109,636",635,88.2,"1,971","216,092,556","245,091,879","124,349",109675.818
CNS,SYD,2019,8,"98,555",567,88,"1,971","194,251,905","220,639,653","111,943",98509.84
CNS,SYD,2019,9,"84,384",527,81.4,"1,971","166,320,864","204,349,338","103,678",84393.892
CNS,SYD,2019,10,"100,410",590,86.9,"1,971","197,908,110","227,656,413","115,503",100372.107
CNS,SYD,2019,11,"89,777",504,91.4,"1,971","176,950,467","193,705,938","98,278",89826.092
CNS,SYD,2019,12,"94,278",568,86,"1,971","185,821,938","216,130,005","109,655",94303.3
CNS,SYD,2020,1,"99,432",585,88.8,"1,971","195,980,472","220,574,610","111,910",99376.08
CNS,SYD,2020,2,"57,804",453,65.9,"1,971","113,931,684","172,801,512","87,672",57775.848
CNS,SYD,2020,3,"43,391",362,61.8,"1,971","85,523,661","138,277,476","70,156",43356.408
CNS,SYD,2020,4,0,0,0,"1,971",0,0,0,0
CNS,SYD,2020,5,0,0,0,"1,971",0,0,0,0
CNS,SYD,2020,6,0,0,0,"1,971",0,0,0,0
CNS,SYD,2020,7,"24,123",194,69.7,"1,971","47,546,433","68,257,701","34,631",24137.807
CNS,TSV,2015,7,"13,102",440,50.6,284,"3,720,968","7,357,872","25,908",13109.448
CNS,TSV,2015,8,"11,461",445,43.7,284,"3,254,924","7,440,232","26,198",11448.526
CNS,TSV,2015,9,"12,040",438,47.7,284,"3,419,360","7,168,160","25,240",12039.48
CNS,TSV,2015,10,"12,394",439,47.8,284,"3,519,896","7,369,232","25,948",12403.144
CNS,TSV,2015,11,"11,807",424,46.9,284,"3,353,188","7,143,168","25,152",11796.288
CNS,TSV,2015,12,"10,722",370,47.9,284,"3,045,048","6,362,736","22,404",10731.516
CNS,TSV,2016,1,"8,967",326,41.6,284,"2,546,628","6,117,644","21,541",8961.056
CNS,TSV,2016,2,"10,322",395,43.3,284,"2,931,448","6,766,584","23,826",10316.658
CNS,TSV,2016,3,"11,595",420,45.9,284,"3,292,980","7,174,408","25,262",11595.258
CNS,TSV,2016,4,"11,544",404,47.5,284,"3,278,496","6,896,656","24,284",11534.9
CNS,TSV,2016,5,"12,090",428,47.2,284,"3,433,560","7,274,660","25,615",12090.28
CNS,TSV,2016,6,"12,314",447,47.7,284,"3,497,176","7,334,584","25,826",12319.002
CNS,TSV,2016,7,"12,910",449,50.1,284,"3,666,440","7,324,928","25,792",12921.792
CNS,TSV,2016,8,"12,792",479,47.6,284,"3,632,928","7,634,488","26,882",12795.832
CNS,TSV,2016,9,"12,322",437,50.6,284,"3,499,448","6,916,536","24,354",12323.124
CNS,TSV,2016,10,"11,935",410,49.5,284,"3,389,540","6,850,364","24,121",11939.895
CNS,TSV,2016,11,"11,587",386,49.9,284,"3,290,708","6,591,640","23,210",11581.79
CNS,TSV,2016,12,"10,856",386,46.6,284,"3,083,104","6,609,248","23,272",10844.752
CNS,TSV,2017,1,"9,532",353,42.5,284,"2,707,088","6,363,304","22,406",9522.55
CNS,TSV,2017,2,"10,433",372,47.4,284,"2,962,972","6,246,296","21,994",10425.156
CNS,TSV,2017,3,"11,151",389,48.3,284,"3,166,884","6,551,880","23,070",11142.81
CNS,TSV,2017,4,"11,232",367,49.2,284,"3,189,888","6,481,732","22,823",11228.916
CNS,TSV,2017,5,"12,550",408,51.8,284,"3,564,200","6,880,468","24,227",12549.586
CNS,TSV,2017,6,"12,611",400,53.4,284,"3,581,524","6,703,820","23,605",12605.07
CNS,TSV,2017,7,"13,437",409,55.8,284,"3,816,108","6,836,448","24,072",13432.176
CNS,TSV,2017,8,"12,399",405,51.1,284,"3,521,316","6,891,544","24,266",12399.926
CNS,TSV,2017,9,"12,251",376,52.7,284,"3,479,284","6,601,864","23,246",12250.642
CNS,TSV,2017,10,"13,011",368,56.4,284,"3,695,124","6,557,276","23,089",13022.196
CNS,TSV,2017,11,"12,638",367,57.7,284,"3,589,192","6,215,056","21,884",12627.068
CNS,TSV,2017,12,"10,567",327,52.9,284,"3,001,028","5,670,344","19,966",10562.014
CNS,TSV,2018,1,"9,415",326,46.8,284,"2,673,860","5,715,216","20,124",9418.032
CNS,TSV,2018,2,"11,018",334,55.7,284,"3,129,112","5,619,792","19,788",11021.916
CNS,TSV,2018,3,"15,517",360,70.9,284,"4,406,828","6,212,500","21,875",15509.375
CNS,TSV,2018,4,"11,805",332,56.3,284,"3,352,620","5,953,776","20,964",11802.732
CNS,TSV,2018,5,"13,262",354,60.3,284,"3,766,408","6,242,888","21,982",13255.146
CNS,TSV,2018,6,"12,543",335,60,284,"3,562,212","5,936,168","20,902",12541.2
CNS,TSV,2018,7,"13,175",339,62.3,284,"3,741,700","6,006,316","21,149",13175.827
CNS,TSV,2018,8,"13,383",343,62.7,284,"3,800,772","6,058,856","21,334",13376.418
CNS,TSV,2018,9,"12,257",316,61.3,284,"3,480,988","5,676,592","19,988",12252.644
CNS,TSV,2018,10,"13,353",333,63.5,284,"3,792,252","5,967,408","21,012",13342.62
CNS,TSV,2018,11,"12,881",329,62.2,284,"3,658,204","5,881,640","20,710",12881.62
CNS,TSV,2018,12,"10,795",303,53.7,284,"3,065,780","5,706,128","20,092",10789.404
CNS,TSV,2019,1,"9,574",311,46.6,284,"2,719,016","5,832,224","20,536",9569.776
CNS,TSV,2019,2,"10,521",293,57,284,"2,987,964","5,245,196","18,469",10527.33
CNS,TSV,2019,3,"12,108",314,57.5,284,"3,438,672","5,977,632","21,048",12102.6
CNS,TSV,2019,4,"11,694",307,58.5,284,"3,321,096","5,678,296","19,994",11696.49
CNS,TSV,2019,5,"12,325",334,58.5,284,"3,500,300","5,987,004","21,081",12332.385
CNS,TSV,2019,6,"12,580",314,63.1,284,"3,572,720","5,663,528","19,942",12583.402
CNS,TSV,2019,7,"12,930",335,61.1,284,"3,672,120","6,009,440","21,160",12928.76
CNS,TSV,2019,8,"12,017",334,57,284,"3,412,828","5,987,004","21,081",12016.17
CNS,TSV,2019,9,"12,368",319,60.9,284,"3,512,512","5,770,312","20,318",12373.662
CNS,TSV,2019,10,"13,177",338,62.1,284,"3,742,268","6,030,456","21,234",13186.314
CNS,TSV,2019,11,"12,403",324,60.7,284,"3,522,452","5,798,428","20,417",12393.119
CNS,TSV,2019,12,"11,536",317,54.8,284,"3,276,224","5,977,348","21,047",11533.756
CNS,TSV,2020,1,"8,766",330,41.6,284,"2,489,544","5,990,128","21,092",8774.272
CNS,TSV,2020,2,"10,007",311,51.2,284,"2,841,988","5,551,348","19,547",10008.064
CNS,TSV,2020,3,"7,987",320,40.9,284,"2,268,308","5,543,112","19,518",7982.862
CNS,TSV,2020,4,"1,303",98,25.8,284,"370,052","1,435,620","5,055",1304.19
DBO,SYD,2014,7,"16,918",580,61.7,310,"5,244,580","8,505,160","27,436",16928.012
DBO,SYD,2014,8,"17,480",560,66.4,310,"5,418,800","8,161,990","26,329",17482.456
DBO,SYD,2014,9,"18,048",560,69.3,310,"5,594,880","8,077,980","26,058",18058.194
DBO,SYD,2014,10,"17,695",574,65.7,310,"5,485,450","8,346,130","26,923",17688.411
DBO,SYD,2014,11,"16,922",537,68.7,310,"5,245,820","7,630,650","24,615",16910.505
DBO,SYD,2014,12,"14,537",490,63.4,310,"4,506,470","7,106,440","22,924",14533.816
DBO,SYD,2015,1,"12,116",379,66.1,310,"3,755,960","5,686,020","18,342",12124.062
DBO,SYD,2015,2,"14,081",503,60.9,310,"4,365,110","7,169,060","23,126",14083.734
DBO,SYD,2015,3,"17,076",571,64.9,310,"5,293,560","8,158,890","26,319",17081.031
DBO,SYD,2015,4,"14,934",537,60.9,310,"4,629,540","7,596,860","24,506",14924.154
DBO,SYD,2015,5,"16,532",564,65,310,"5,124,920","7,884,540","25,434",16532.1
DBO,SYD,2015,6,"15,698",545,63,310,"4,866,380","7,720,240","24,904",15689.52
DBO,SYD,2015,7,"16,138",574,62,310,"5,002,780","8,071,780","26,038",16143.56
DBO,SYD,2015,8,"16,435",561,63.9,310,"5,094,850","7,972,580","25,718",16433.802
DBO,SYD,2015,9,"16,726",563,64.9,310,"5,185,060","7,987,460","25,766",16722.134
DBO,SYD,2015,10,"16,535",557,64.8,310,"5,125,850","7,907,790","25,509",16529.832
